t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1651234719,2315,0.221032,0.000000,0.000000,0.000000,events/second
1651234749,2321,0.220972,0.000000,0.000000,0.000000,events/second
1651234779,2327,0.220912,0.000000,0.000000,0.000000,events/second
1651234809,2333,0.220853,0.000000,0.000000,0.000000,events/second
1651234839,2339,0.220794,0.000000,0.000000,0.000000,events/second
1651234869,2345,0.220734,0.000000,0.000000,0.000000,events/second
1651234899,2351,0.220676,0.000000,0.000000,0.000000,events/second
1651234929,2357,0.220618,0.000000,0.000000,0.000000,events/second
1651234959,2363,0.220560,0.000000,0.000000,0.000000,events/second
1651234989,2369,0.220502,0.000000,0.000000,0.000000,events/second
1651235019,2375,0.220445,0.000000,0.000000,0.000000,events/second
1651235049,2381,0.220388,0.000000,0.000000,0.000000,events/second
1651235079,2387,0.220331,0.000000,0.000000,0.000000,events/second
1651235109,2393,0.220274,0.000000,0.000000,0.000000,events/second
1651235139,2399,0.220218,0.000000,0.000000,0.000000,events/second
1651235169,2405,0.220163,0.000000,0.000000,0.000000,events/second
1651235199,2411,0.220107,0.000000,0.000000,0.000000,events/second
1651235229,2417,0.220052,0.000000,0.000000,0.000000,events/second
1651235259,2423,0.219997,0.000000,0.000000,0.000000,events/second
1651235289,2429,0.219943,0.000000,0.000000,0.000000,events/second
1651235319,2435,0.219888,0.000000,0.000000,0.000000,events/second
1651235349,2441,0.219834,0.000000,0.000000,0.000000,events/second
1651235379,2447,0.219781,0.000000,0.000000,0.000000,events/second
1651235409,2453,0.219727,0.000000,0.000000,0.000000,events/second
1651235439,2459,0.219674,0.000000,0.000000,0.000000,events/second
1651235469,2465,0.219621,0.000000,0.000000,0.000000,events/second
1651235499,2471,0.219568,0.000000,0.000000,0.000000,events/second
1651235529,2476,0.219427,0.000000,0.000000,0.000000,events/second
1651235559,2482,0.219376,0.000000,0.000000,0.000000,events/second
1651235589,2488,0.219324,0.000000,0.000000,0.000000,events/second
1651235619,2494,0.219273,0.000000,0.000000,0.000000,events/second
1651235649,2500,0.219222,0.000000,0.000000,0.000000,events/second
1651235679,2506,0.219171,0.000000,0.000000,0.000000,events/second
1651235709,2512,0.219121,0.000000,0.000000,0.000000,events/second
1651235739,2518,0.219071,0.000000,0.000000,0.000000,events/second
1651235769,2524,0.219021,0.000000,0.000000,0.000000,events/second
1651235799,2530,0.218971,0.000000,0.000000,0.000000,events/second
1651235829,2536,0.218921,0.000000,0.000000,0.000000,events/second
1651235859,2542,0.218872,0.000000,0.000000,0.000000,events/second
1651235889,2548,0.218824,0.000000,0.000000,0.000000,events/second
1651235919,2554,0.218775,0.000000,0.000000,0.000000,events/second
1651235949,2560,0.218727,0.000000,0.000000,0.000000,events/second
1651235979,2566,0.218679,0.000000,0.000000,0.000000,events/second
1651236009,2572,0.218631,0.000000,0.000000,0.000000,events/second
1651236039,2578,0.218583,0.000000,0.000000,0.000000,events/second
1651236069,2584,0.218536,0.000000,0.000000,0.000000,events/second
1651236099,2590,0.218489,0.000000,0.000000,0.000000,events/second
